,a1,a2,a3,a4,alpha1,alpha2,b1,b2,b3,b4,eta1,eta3,j,last,theta1,theta3,time,w1true,w2true,w3true,w4true,x1,x1nom,x1obs,x2,x2nom,x2obs,x3,x3nom,x3obs,x4,x4nom,x4obs,xi1,xi3,y1,y1nom,y1obs,y2,y2nom,y2obs,y3,y3nom,y3obs
11,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.108921699225902,0.21843320131301802,9.795944213867188,0,0.22133460640907202,-0.161320701241493,2.244898080825805,0,0,1.151728827095076,0,1.136273026466369,0.804790536929026,0.834792175187795,0.441046297550201,0.367750529234306,0.370534630264702,1.535459041595459,0.092245190935307,1.6440281315244372,0.28356128931045504,0.02444819919913,0.27829326355891404,0.102532401680946,1.0864839553833,4.648238182067871,1.357031448033947,4.493382930755615,3.511965036392212,0.552240911104921,3.6585910320281982,1.535459041595459,0.092245190935307,1.6440279483795162
12,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.151926606893539,0.190023094415664,11.030200004577637,0,-0.21072410047054202,-0.139209806919097,2.448980093002319,0,0,1.183126748420898,0,1.141767024993896,0.7895898899530711,0.8304684393207961,0.47789609432220403,0.39252750909114603,0.396680255322919,1.748919010162353,0.105745834247809,1.8622440236637532,0.34784689545631403,0.027952444670606,0.343507550279444,0.07152701914310401,1.125264048576355,5.1175007820129395,1.393609067539836,4.951636791229248,3.975733995437622,0.604019177586765,4.12116813659668,1.748919010162353,0.105745834247809,1.8622440099716182
13,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.21250160038471202,0.14060290157794902,12.250349998474121,0,-0.29681730270385703,-0.24215860664844502,2.653060913085937,0,0,1.21034073815249,0,1.14134395122528,0.774847749333603,0.82902016221938,0.5139918923377991,0.416199072821653,0.422180458922897,1.965291976928711,0.11995225661341301,2.082998960661847,0.41950160264968805,0.031945868067187,0.416275529232002,0.028159350156784002,1.153959035873413,5.58591890335083,1.430951335382083,5.41719913482666,4.444575786590576,0.6561035860484791,4.5881781578063965,1.965291976928711,0.11995225661341301,2.082998991012573
14,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.061245918273925004,0.116911001503467,13.464249610900879,0,0.7411527037620541,-0.11609040200710201,2.857142925262451,0,0,1.234121507408169,0,1.141587018966674,0.7605749796693551,0.830693185821034,0.5493755936622621,0.43880629466721705,0.447169464835976,2.183525085449218,0.13480637255556102,2.305452307258662,0.49845260381698603,0.036445915573231,0.49652955257976106,0.015660179778933,1.177817940711975,6.058012008666992,1.468994019447695,5.888766765594482,4.9164252281188965,0.7084190397783391,5.058073997497559,2.183525085449218,0.13480637255556102,2.305452108383178
15,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.027167709544301002,0.09628935903310701,14.69180965423584,0,0.43322679400444003,-0.10104619711637401,3.061223983764648,0,0,1.2550577240141871,0,1.146379947662353,0.7467828765513941,0.835725033699352,0.5842431783676141,0.46038986743436106,0.471788553100816,2.402718067169189,0.150252921547702,2.528920405326136,0.5845922231674191,0.041467391835784004,0.584172685226613,0.021204609423875,1.197468996047973,6.536057949066162,1.507678587081161,6.365354061126709,5.389678955078125,0.760895710529767,5.529629230499268,2.402718067169189,0.150252921547702,2.52891993522644
16,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.033612839877605,0.080279119312763,15.929229736328125,0,0.031581118702888,-0.078450202941894,3.265305995941162,0,0,1.27361549637858,0,1.156177043914795,0.733483057907481,0.8443440295074661,0.6188054084777831,0.480990123328118,0.49618556226328303,2.6221859455108643,0.166239397027088,2.752845173955826,0.6777877807617181,0.047022623611943,0.6790849656727651,0.028064370155334,1.213852047920227,7.019353866577148,1.546951975289776,6.846220016479492,5.8631768226623535,0.8134689173822951,6.001875877380371,2.6221859455108643,0.166239397027088,2.752845048904419
17,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.058977350592613005,0.050749290734529,17.23356056213379,0,0.12428610026836301,-0.144696205854415,3.4693880081176762,0,0,1.290167479455251,0,1.17218804359436,0.72068735824615,0.8567686575005141,0.653316795825958,0.500647053634256,0.5205143716322851,2.840717077255249,0.182715975772092,2.976770168867825,0.7778607010841371,0.053121621345402006,0.781128439345511,0.040100570768117,1.224208950996399,7.5069379806518555,1.586766363424592,7.330822944641113,6.334751129150391,0.866079005178441,6.47405481338501,2.840717077255249,0.182715975772092,2.976769924163818
18,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.016548469662666,0.037534598261117005,18.543739318847656,0,-0.37007650732994,-0.064751960337162,3.673469066619873,0,0,1.305014423354512,0,1.191473007202148,0.7084077144046981,0.8732071207691631,0.687909424304962,0.519400332730171,0.544934371957997,3.057792901992798,0.199635445414017,3.200322198635317,0.884615182876586,0.059772246676531006,0.8901512354585701,0.03672333061695,1.231868982315063,7.994967937469482,1.6270789379629051,7.818786144256592,6.803494930267334,0.9186712235582061,6.9455790519714355,3.057792901992798,0.199635445414017,3.200321912765503
19,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.040784779936075,0.028761150315403,19.805660247802734,0,-0.11875790357589701,-0.042989909648895,3.877551078796386,0,0,1.318401235988431,0,1.2132370471954341,0.6966561119665521,0.8938570556034421,0.722680687904357,0.537289310363757,0.569609932664509,3.273092031478882,0.21695314671669003,3.423197008326649,0.9978466033935541,0.06698033696245101,1.005990914833115,0.028399910777807003,1.237738966941833,8.482102394104004,1.667851715763689,8.309861183166504,7.26886510848999,0.9711956037971371,7.416004180908203,3.273092031478882,0.21695314671669003,3.423197031021118
20,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.004268210846930001,0.025527119636535003,21.07282066345215,0,0.178931206464767,-0.015846770256757,4.0816330909729,0,0,1.330529054013958,0,1.239171981811523,0.6854445029544051,0.9189053759784591,0.7577940225601191,0.5543530168267541,0.594709870732122,3.486531972885132,0.234626910333104,3.6451480825052833,1.117351055145263,0.074749850751329,1.128477230877693,0.027528839185833,1.24294900894165,8.970029830932617,1.7090513404473682,8.803911209106445,7.730856895446777,1.023606837492962,7.885005950927734,3.486531972885132,0.234626910333104,3.645148038864135
21,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.021220980212092,0.034139160066843005,22.338350296020508,0,0.12489700317382801,0.04219900816679,4.285714149475098,0,0,1.341564393517901,0,1.270478963851928,0.674784718026047,0.948528223081964,0.7934573292732231,0.5706301770180751,0.6204069262542401,3.6985220909118652,0.252616988473065,3.865977777261051,1.242944955825805,0.08308301507022,1.257434433565776,0.031859651207923,1.249915957450866,9.460981369018555,1.750648871990252,9.300890922546387,8.190502166748047,1.075864153964205,8.352361679077148,3.6985220909118652,0.252616988473065,3.865978002548217
22,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.030415760353207002,0.047630738466978004,23.678770065307617,0,0.045054398477077005,0.06610876321792601,4.489796161651611,0,0,1.351646149004301,0,1.307662010192871,0.664688392048114,0.982891000669295,0.829894602298736,0.586159217898177,0.646877248441005,3.909674882888794,0.270885989655254,4.085530227844146,1.374472975730896,0.091980463031232,1.392683206095993,0.038066949695348004,1.259636044502258,9.95690631866455,1.792619589256801,9.80082893371582,8.649245262145996,1.127931197208687,8.817937850952148,3.909674882888794,0.270885989655254,4.085529804229736
23,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.067498266696929,0.06659608334302901,25.04789924621582,0,0.181704297661781,0.092930160462856,4.693878173828125,0,0,1.3608909942012581,0,1.352349042892456,0.655166937177041,1.022148482100193,0.8673906922340391,0.600978243791076,0.674299894858983,4.120822906494141,0.28939882981297405,4.303685620652665,1.511816024780273,0.101441340077021,1.534042305140979,0.051842108368873006,1.273226976394653,10.461389541625977,1.8349428405940662,10.30381965637207,9.109036445617676,1.179775903417025,9.281670570373535,4.120822906494141,0.28939882981297405,4.303686141967773
24,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.009959291666746,0.081193730235099,26.43366050720215,0,-0.37954211235046303,0.07152850180864301,4.897959232330322,0,0,1.3693975857673761,0,1.40146005153656,0.6462314587344361,1.066444976122887,0.9061012268066401,0.615125054489274,0.702856346406041,4.332610130310059,0.30812266179356,4.520355522870575,1.6548839807510372,0.111463445969428,1.6813299592168351,0.049809601157903005,1.289798021316528,10.972780227661133,1.8776018368108311,10.810009956359863,9.571320533752441,1.231370378076395,9.74356746673584,4.332610130310059,0.30812266179356,4.520356178283691
25,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.19004489481449102,0.038902398198843,27.753889083862305,0,-0.8824194073677061,-0.20722760260105103,5.102040767669678,0,0,1.377249862639714,0,1.4477759599685671,0.637892728444112,1.115914542838963,0.9458903074264521,0.6286371244097021,0.73273003957474,4.543341159820557,0.32702682406452105,4.735479071438331,1.8035199642181392,0.122043339544287,1.834365062725003,0.011024929583072001,1.297737002372741,11.48034954071045,1.920583500982858,11.319600105285645,10.032569885253906,1.282690772538745,10.203689575195312,4.543341159820557,0.32702682406452105,4.73547887802124
26,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.12413389980792901,0.041930761188268,29.16122055053711,0,1.539476037025451,0.014839010313153001,5.306121826171875,0,0,1.384519656378962,0,1.5043959617614742,0.6301611381156651,1.170681247666573,0.987148284912109,0.641551598699152,0.7641059182071981,4.753219127655029,0.346082782200409,4.949019753399622,1.957579016685485,0.13317645333936,1.992968215841008,0.036358371376991,1.306293964385986,11.997980117797852,1.9638783012156351,11.832830429077148,10.493590354919434,1.333717163099971,10.662150382995605,4.753219127655029,0.346082782200409,4.949019908905029
27,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.223214298486709,0.030150080099701004,30.605480194091797,0,0.48549398779869,-0.057725358754396,5.510203838348389,0,0,1.391268772232075,0,1.575366020202636,0.623046663506559,1.230859451251115,1.030419945716858,0.6539052838331271,0.797170004884947,4.961860179901123,0.365264072568933,5.1609627518888,2.116902112960815,0.144857201447935,2.156962615261807,0.08191230148077,1.31244695186615,12.529509544372559,2.007480092477553,12.349949836730957,10.954139709472656,1.384433428970994,11.119099617004395,4.961860179901123,0.365264072568933,5.16096305847168
28,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.171850502490997,0.012395770289003,32.04230880737305,0,-1.935817003250122,-0.086996100842952,5.714285850524902,0,0,1.397550660342531,0,1.644479036331176,0.6165588373794351,1.296554126851704,1.075590968132019,0.665734633948732,0.8321089933147391,5.168642044067383,0.38454624748813204,5.37131269345889,2.281308889389038,0.15707908108451402,2.3261748319724083,0.046840779483318,1.314977049827575,13.057350158691406,2.051385966304433,12.87129020690918,11.412879943847656,1.434827128924997,11.574729919433594,5.168642044067383,0.38454624748813204,5.371313095092773
29,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.09593286365270601,-0.018546549603343003,33.35736083984375,0,0.371996402740478,-0.151617392897605,5.9183669090271,0,0,1.403411767136313,0,1.7150659561157222,0.610706716060326,1.367861200105379,1.122681975364685,0.6770757465706071,0.8691098623784701,5.372415065765381,0.403906816602768,5.580091729571271,2.450579881668091,0.169834775230601,2.500435488426948,0.027262639254331002,1.311192035675048,13.582579612731934,2.095596095836471,13.397150039672852,11.867509841918945,1.484889379776145,12.029290199279785,5.372415065765381,0.403906816602768,5.580091953277588
30,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.032369591295719,-0.049792259931564005,34.667659759521484,0,0.31145998835563604,-0.15310400724411002,6.122448921203613,0,0,1.408892635286228,0,1.7898739576339722,0.605498865297576,1.444867907716699,1.171823024749755,0.687964343567638,0.9083595120451211,5.572045803070068,0.42332519544756203,5.787337886266312,2.624449968338012,0.183116243596736,2.679579850604635,0.020656600594520003,1.301030039787292,14.105790138244629,2.14011359976034,13.927900314331055,12.315910339355469,1.534614734462763,12.483039855957031,5.572045803070068,0.42332519544756203,5.787337779998779
31,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.004032258875668,-0.45166969299316406,35.91249084472656,0,0.178369000554084,-1.969198942184448,6.326530933380127,0,0,1.4140288046263891,0,1.8704520463943481,0.6009433383016101,1.527653171531485,1.223204970359802,0.698435761999743,0.9500444213913001,5.7513041496276855,0.44278265084136104,5.993103634822279,2.8020129203796382,0.196914814907402,2.863448345847016,0.02147950977087,1.208853006362915,14.596260070800781,2.184944401984075,14.463899612426758,12.725810050964355,1.584001063682465,12.936249732971191,5.7513041496276855,0.44278265084136104,5.993103981018066
32,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.07586228847503601,0.8043808937072751,37.74597930908203,0,0.351967185735702,6.154647827148437,6.530611991882324,0,0,1.418851554412689,0,1.959813952445983,0.5970476641853191,1.6162879837803281,1.277132987976074,0.7085249396348251,0.994350329003805,5.961965084075928,0.46226224782270503,6.19745463713833,2.984451055526733,0.211221272646913,3.051887017922038,0.036961611360311,1.373011946678161,15.160880088806152,2.230097099465556,15.005550384521484,13.20106029510498,1.633049435280236,13.389260292053223,5.961965084075928,0.46226224782270503,6.197454929351807
33,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.057091239839792,0.46606600284576405,39.340858459472656,0,-0.091978177428245,-1.657742977142334,6.734694004058838,0,0,1.4233885183105721,0,2.057234048843384,0.593818838782979,1.710835803496725,1.333879947662353,0.718266401214378,1.041461935489981,6.189706802368164,0.48174879690792904,6.400468658977242,3.172350883483886,0.22602593750714903,3.24474792073794,0.048612888902425,1.468127965927124,15.770529747009277,2.275582833813217,15.553239822387695,13.713290214538574,1.681763995030237,13.842399597167969,6.189706802368164,0.48174879690792904,6.400468826293945
34,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.07732201367616601,-0.8022636175155641,41.10546112060547,0,-0.65862488746643,-6.214815139770508,6.9387760162353525,0,0,1.427664196655702,0,2.15722393989563,0.5912633143385551,1.8113529587350232,1.393491029739379,0.727694248062691,1.091562628204452,6.382532119750977,0.501228801298909,6.602234597213457,3.364204883575439,0.24131874785908303,3.441889465558549,0.032832879573106,1.304399967193603,16.315780639648438,2.321415164999065,16.107379913330078,14.158559799194336,1.730151850660509,14.296030044555664,6.382532119750977,0.501228801298909,6.602234840393066
35,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.15937130153179102,0.051125358790159,42.61170959472656,0,-0.40204128623008706,4.181605815887451,7.142857074737549,0,0,1.431700385312825,0,2.256540060043335,0.5893870049623561,1.9178890524546721,1.455883026123046,0.736842138519976,1.144834228111739,6.576084136962891,0.5206904065754671,6.802851590037158,3.559963941574096,0.257089331160407,3.643176728634383,0.00030813910416300003,1.314833998680114,16.86458969116211,2.367609956633267,16.66843032836914,14.608050346374512,1.778222951670911,14.750539779663086,6.576084136962891,0.5206904065754671,6.802852153778076
36,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.071182548999786,0.08032485097646701,43.95941162109375,0,1.129714012145996,0.143077492713928,7.346939086914062,0,0,1.435516536443835,0,2.364761114120483,0.5881952810660861,2.030487373169912,1.521355986595153,0.7457432788770231,1.201456757746358,6.77166223526001,0.54012334864218,7.002428239044661,3.759630918502807,0.273327077922121,3.848481712953287,0.014835190027952002,1.3312269449234,17.429439544677734,2.414185257227471,17.236799240112305,15.064680099487305,1.825989976161384,15.206310272216797,6.77166223526001,0.54012334864218,7.00242805480957
37,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.08197657763957901,0.10361620038747701,45.30659103393555,0,0.052890740334987,0.11412759870290701,7.55102014541626,0,0,1.439130063388773,0,2.482309103012085,0.5876929654787271,2.149185309051794,1.590221047401428,0.7544304154532371,1.2616082311545371,6.970312118530273,0.5595189019826361,7.201081916192472,3.963251113891601,0.290021212704193,4.057683571124561,0.031565099954605005,1.352373003959655,18.01314926147461,2.461161184897238,17.812959671020508,15.530850410461426,1.87346821941851,15.663769721984863,6.970312118530273,0.5595189019826361,7.201082229614258
38,0.10000000149011601,0.10000000149011601,0.10000000149011601,0.10000000149011601,5,0.10000000149011601,0.20000000298023202,0.20000000298023202,0.20000000298023202,0.20000000298023202,-0.061790790408849,0.110980503261089,46.70650100708008,0,-0.7044600844383241,0.036085169762372006,7.755102157592773,0,0,1.442556599442909,0,2.603288888931274,0.587884352100262,2.274014757650925,1.662547945976257,0.7629358130822741,1.325464463818716,7.172411918640137,0.578869831164451,7.398938089871311,4.170883178710937,0.30716085284634703,4.270668809486239,0.018954740837216003,1.375022053718567,18.610660552978516,2.50855982751144,18.39735984802246,16.007369995117188,1.9206754754111772,16.123340606689453,7.172411918640137,0.578869831164451,7.398938179016113
