time, 0.00          ,   2.040816E-01,   4.081633E-01,   6.122449E-01,   8.163265E-01,   1.020408E+00,   1.224490E+00,   1.428571E+00,   1.632653E+00,   1.836735E+00,   2.040816E+00,   2.244898E+00,   2.448980E+00,   2.653061E+00,   2.857143E+00,   3.061224E+00,   3.265306E+00,   3.469388E+00,   3.673469E+00,   3.877551E+00,   4.081633E+00,   4.285714E+00,   4.489796E+00,   4.693878E+00,   4.897959E+00,   5.102041E+00,   5.306122E+00,   5.510204E+00,   5.714286E+00,   5.918367E+00,   6.122449E+00,   6.326531E+00,   6.530612E+00,   6.734694E+00,   6.938776E+00,   7.142857E+00,   7.346939E+00,   7.551020E+00,   7.755102E+00,   7.959184E+00,   8.163265E+00,   8.367347E+00,   8.571429E+00,   8.775510E+00,   8.979592E+00,   9.183673E+00,   9.387755E+00,   9.591837E+00,   9.795918E+00,   1.000000E+01
alpha1,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00,   5.000000E+00
alpha2,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01
a1,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01
a2,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01
a3,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01
a4,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01,   1.000000E-01
b1,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01
b2,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01
b3,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01
b4,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01,   2.000000E-01
last, 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          ,   1.000000E+00
y1obs,   1.030000E+00,   1.093120E+00,   1.236083E+00,   1.449040E+00,   1.720134E+00,   2.037910E+00,   2.392525E+00,   2.776022E+00,   3.182159E+00,   3.606106E+00,   4.044136E+00,   4.493383E+00,   4.951637E+00,   5.417199E+00,   5.888767E+00,   6.365354E+00,   6.846220E+00,   7.330823E+00,   7.818786E+00,   8.309861E+00,   8.803911E+00,   9.300891E+00,   9.800829E+00,   1.030382E+01,   1.081001E+01,   1.131960E+01,   1.183283E+01,   1.234995E+01,   1.287129E+01,   1.339715E+01,   1.392790E+01,   1.446390E+01,   1.500555E+01,   1.555324E+01,   1.610738E+01,   1.666843E+01,   1.723680E+01,   1.781296E+01,   1.839736E+01,   1.899046E+01,   1.959275E+01,   2.020469E+01,   2.082678E+01,   2.145951E+01,   2.210335E+01,   2.275883E+01,   2.342643E+01,   2.410666E+01,   2.480002E+01,   2.550703E+01
y2obs,   3.000000E-02,   1.129106E-01,   2.752150E-01,   5.069739E-01,   7.961851E-01,   1.131208E+00,   1.501981E+00,   1.900309E+00,   2.319698E+00,   2.755057E+00,   3.202398E+00,   3.658591E+00,   4.121168E+00,   4.588178E+00,   5.058074E+00,   5.529629E+00,   6.001876E+00,   6.474055E+00,   6.945579E+00,   7.416004E+00,   7.885006E+00,   8.352362E+00,   8.817938E+00,   9.281671E+00,   9.743567E+00,   1.020369E+01,   1.066215E+01,   1.111910E+01,   1.157473E+01,   1.202929E+01,   1.248304E+01,   1.293625E+01,   1.338926E+01,   1.384240E+01,   1.429603E+01,   1.475054E+01,   1.520631E+01,   1.566377E+01,   1.612334E+01,   1.658546E+01,   1.705058E+01,   1.751916E+01,   1.799167E+01,   1.846859E+01,   1.895040E+01,   1.943761E+01,   1.993070E+01,   2.043019E+01,   2.093657E+01,   2.145036E+01
y3obs,   1.000000E-02,   3.155627E-02,   9.360678E-02,   1.911559E-01,   3.181746E-01,   4.688119E-01,   6.380031E-01,   8.216121E-01,   1.016350E+00,   1.219624E+00,   1.429391E+00,   1.644028E+00,   1.862244E+00,   2.082999E+00,   2.305452E+00,   2.528920E+00,   2.752845E+00,   2.976770E+00,   3.200322E+00,   3.423197E+00,   3.645148E+00,   3.865978E+00,   4.085530E+00,   4.303686E+00,   4.520356E+00,   4.735479E+00,   4.949020E+00,   5.160963E+00,   5.371313E+00,   5.580092E+00,   5.787338E+00,   5.993104E+00,   6.197455E+00,   6.400469E+00,   6.602235E+00,   6.802852E+00,   7.002428E+00,   7.201082E+00,   7.398938E+00,   7.596130E+00,   7.792797E+00,   7.989086E+00,   8.185149E+00,   8.381145E+00,   8.577236E+00,   8.773590E+00,   8.970380E+00,   9.167782E+00,   9.365977E+00,   9.565147E+00
theta1,  -1.421300E-01,  -1.985328E-01,  -1.985333E-01,  -4.390620E-02,   2.176578E-01,   2.553555E+00,   2.455806E+00,   5.110510E-01,  -3.639691E+00,   2.179707E-02,   1.597891E-02,   2.213346E-01,  -2.107241E-01,  -2.968173E-01,   7.411527E-01,   4.332268E-01,   3.158112E-02,   1.242861E-01,  -3.700765E-01,  -1.187579E-01,   1.789312E-01,   1.248970E-01,   4.505440E-02,   1.817043E-01,  -3.795421E-01,  -8.824194E-01,   1.539476E+00,   4.854940E-01,  -1.935817E+00,   3.719964E-01,   3.114600E-01,   1.783690E-01,   3.519672E-01,  -9.197818E-02,  -6.586249E-01,  -4.020413E-01,   1.129714E+00,   5.289074E-02,  -7.044601E-01,  -1.127743E-01,  -2.868676E-01,   8.848771E-01,   2.236638E-01,  -1.492405E-01,  -4.904833E-01,   3.362528E-01,  -7.574268E-01,   1.241073E+00,  -4.496358E-01,  -5.838247E-02
theta3,   2.124835E-02,  -2.512759E-02,  -2.513730E-02,  -1.778647E-01,  -1.500972E-01,  -2.489634E-01,  -3.285042E-01,  -3.623562E-01,  -3.398800E-01,  -3.463631E-01,  -2.624150E-01,  -1.613207E-01,  -1.392098E-01,  -2.421586E-01,  -1.160904E-01,  -1.010462E-01,  -7.845020E-02,  -1.446962E-01,  -6.475196E-02,  -4.298991E-02,  -1.584677E-02,   4.219901E-02,   6.610876E-02,   9.293016E-02,   7.152850E-02,  -2.072276E-01,   1.483901E-02,  -5.772536E-02,  -8.699610E-02,  -1.516174E-01,  -1.531040E-01,  -1.969199E+00,   6.154648E+00,  -1.657743E+00,  -6.214815E+00,   4.181606E+00,   1.430775E-01,   1.141276E-01,   3.608517E-02,  -1.229007E-02,  -1.871386E-01,  -4.168048E-01,  -6.515953E-01,  -6.625348E-01,  -1.083723E+00,  -9.538774E-01,  -7.269946E-01,  -1.039296E+00,  -6.262026E-01,  -2.595282E-01
j, 0.00          ,   4.983417E-01,   1.023926E+00,   1.565422E+00,   2.116440E+00,   2.859731E+00,   3.806561E+00,   4.910833E+00,   6.188561E+00,   7.368856E+00,   8.570362E+00,   9.795944E+00,   1.103020E+01,   1.225035E+01,   1.346425E+01,   1.469181E+01,   1.592923E+01,   1.723356E+01,   1.854374E+01,   1.980566E+01,   2.107282E+01,   2.233835E+01,   2.367877E+01,   2.504790E+01,   2.643366E+01,   2.775389E+01,   2.916122E+01,   3.060548E+01,   3.204231E+01,   3.335736E+01,   3.466766E+01,   3.591249E+01,   3.774598E+01,   3.934086E+01,   4.110546E+01,   4.261171E+01,   4.395941E+01,   4.530659E+01,   4.670650E+01,   4.812762E+01,   4.953174E+01,   5.092505E+01,   5.226322E+01,   5.352724E+01,   5.467273E+01,   5.567289E+01,   5.668866E+01,   5.747011E+01,   5.824682E+01,   5.929881E+01
x1,   1.000000E+00,   1.052619E+00,   1.080610E+00,   1.084231E+00,   1.065955E+00,   1.047695E+00,   1.050141E+00,   1.077390E+00,   1.098900E+00,   1.115249E+00,   1.126964E+00,   1.136273E+00,   1.141767E+00,   1.141344E+00,   1.141587E+00,   1.146380E+00,   1.156177E+00,   1.172188E+00,   1.191473E+00,   1.213237E+00,   1.239172E+00,   1.270479E+00,   1.307662E+00,   1.352349E+00,   1.401460E+00,   1.447776E+00,   1.504396E+00,   1.575366E+00,   1.644479E+00,   1.715066E+00,   1.789874E+00,   1.870452E+00,   1.959814E+00,   2.057234E+00,   2.157224E+00,   2.256540E+00,   2.364761E+00,   2.482309E+00,   2.603289E+00,   2.726856E+00,   2.850731E+00,   2.982437E+00,   3.123821E+00,   3.273570E+00,   3.427516E+00,   3.588416E+00,   3.749808E+00,   3.921940E+00,   4.100702E+00,   4.285254E+00
x2,   1.000000E-02,   5.190478E-02,   9.409109E-02,   1.355785E-01,   1.755052E-01,   2.139029E-01,   2.516304E-01,   2.896934E-01,   3.278556E-01,   3.659084E-01,   4.036688E-01,   4.410463E-01,   4.778961E-01,   5.139919E-01,   5.493756E-01,   5.842432E-01,   6.188054E-01,   6.533168E-01,   6.879094E-01,   7.226807E-01,   7.577940E-01,   7.934573E-01,   8.298946E-01,   8.673907E-01,   9.061012E-01,   9.458903E-01,   9.871483E-01,   1.030420E+00,   1.075591E+00,   1.122682E+00,   1.171823E+00,   1.223205E+00,   1.277133E+00,   1.333880E+00,   1.393491E+00,   1.455883E+00,   1.521356E+00,   1.590221E+00,   1.662548E+00,   1.738371E+00,   1.817633E+00,   1.900578E+00,   1.987519E+00,   2.078712E+00,   2.174238E+00,   2.274290E+00,   2.378796E+00,   2.488098E+00,   2.602364E+00,   2.721727E+00
x3,   1.000000E-02,   3.701135E-02,   9.389201E-02,   1.785351E-01,   2.890725E-01,   4.228516E-01,   5.766441E-01,   7.470449E-01,   9.308946E-01,   1.125035E+00,   1.327062E+00,   1.535459E+00,   1.748919E+00,   1.965292E+00,   2.183525E+00,   2.402718E+00,   2.622186E+00,   2.840717E+00,   3.057793E+00,   3.273092E+00,   3.486532E+00,   3.698522E+00,   3.909675E+00,   4.120823E+00,   4.332610E+00,   4.543341E+00,   4.753219E+00,   4.961860E+00,   5.168642E+00,   5.372415E+00,   5.572046E+00,   5.751304E+00,   5.961965E+00,   6.189707E+00,   6.382532E+00,   6.576084E+00,   6.771662E+00,   6.970312E+00,   7.172412E+00,   7.377931E+00,   7.585378E+00,   7.791391E+00,   7.990730E+00,   8.178180E+00,   8.345125E+00,   8.484211E+00,   8.590116E+00,   8.655040E+00,   8.674784E+00,   8.648294E+00
