last, 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          ,   1.000000E+00
y1obs, 0.00          ,   4.539156E-01,   8.070709E-01,   1.100793E+00,   1.358689E+00,   1.594008E+00,   1.814123E+00,   2.023099E+00,   2.223134E+00,   2.415373E+00,   2.600378E+00,   2.778398E+00,   2.949530E+00,   3.113811E+00,   3.271265E+00,   3.421931E+00,   3.565875E+00,   3.703195E+00,   3.834018E+00,   3.958496E+00,   4.076804E+00,   4.189135E+00,   4.295692E+00,   4.396690E+00,   4.492349E+00,   4.582891E+00,   4.668539E+00,   4.749512E+00,   4.826029E+00,   4.898303E+00,   4.966542E+00,   5.030946E+00,   5.091712E+00,   5.149025E+00,   5.203068E+00,   5.254012E+00,   5.302024E+00,   5.347262E+00,   5.389876E+00,   5.430012E+00,   5.467805E+00,   5.503386E+00,   5.536879E+00,   5.568401E+00,   5.598063E+00,   5.625971E+00,   5.652224E+00,   5.676917E+00,   5.700141E+00,   5.721978E+00
y2obs,   9.332543E-01,   9.517225E-01,   1.003869E+00,   1.083399E+00,   1.183469E+00,   1.297850E+00,   1.421427E+00,   1.550241E+00,   1.681321E+00,   1.812486E+00,   1.942154E+00,   2.069192E+00,   2.192804E+00,   2.312445E+00,   2.427755E+00,   2.538514E+00,   2.644607E+00,   2.746000E+00,   2.842713E+00,   2.934814E+00,   3.022401E+00,   3.105596E+00,   3.184538E+00,   3.259376E+00,   3.330267E+00,   3.397372E+00,   3.460854E+00,   3.520874E+00,   3.577593E+00,   3.631168E+00,   3.681752E+00,   3.729494E+00,   3.774539E+00,   3.817026E+00,   3.857088E+00,   3.894853E+00,   3.930445E+00,   3.963980E+00,   3.995571E+00,   4.025323E+00,   4.053340E+00,   4.079716E+00,   4.104545E+00,   4.127912E+00,   4.149901E+00,   4.170590E+00,   4.190051E+00,   4.208357E+00,   4.225573E+00,   4.241761E+00
w1,   1.237503E-01,   8.134630E-02,   8.994556E-02,   1.184343E-01,   1.518130E-01,   1.828817E-01,   2.089920E-01,   2.297479E-01,   2.456977E-01,   2.576796E-01,   2.665307E-01,   2.729766E-01,   2.776042E-01,   2.808693E-01,   2.831173E-01,   2.846048E-01,   2.855195E-01,   2.859965E-01,   2.861313E-01,   2.859898E-01,   2.856154E-01,   2.850344E-01,   2.842601E-01,   2.832950E-01,   2.821333E-01,   2.807613E-01,   2.791584E-01,   2.772972E-01,   2.751430E-01,   2.726531E-01,   2.697753E-01,   2.664462E-01,   2.625872E-01,   2.581005E-01,   2.528612E-01,   2.467059E-01,   2.394156E-01,   2.306879E-01,   2.200943E-01,   2.070119E-01,   1.905154E-01,   1.692018E-01,   1.408843E-01,   1.021005E-01,   4.695003E-02,   1.884657E-01,   8.274519E-02,   7.701269E-01,   2.088597E-02,   6.165852E-02
w2,   2.012124E-01,   2.045455E-01,   2.241418E-01,   2.548666E-01,   2.877062E-01,   3.176809E-01,   3.429406E-01,   3.633115E-01,   3.793224E-01,   3.917016E-01,   4.011585E-01,   4.083060E-01,   4.136451E-01,   4.175742E-01,   4.204044E-01,   4.223763E-01,   4.236736E-01,   4.244358E-01,   4.247671E-01,   4.247439E-01,   4.244207E-01,   4.238342E-01,   4.230067E-01,   4.219485E-01,   4.206598E-01,   4.191318E-01,   4.173473E-01,   4.152819E-01,   4.129032E-01,   4.101716E-01,   4.070395E-01,   4.034516E-01,   3.993438E-01,   3.946435E-01,   3.892690E-01,   3.831302E-01,   3.761295E-01,   3.681642E-01,   3.591309E-01,   3.489328E-01,   3.374887E-01,   3.247351E-01,   3.105613E-01,   2.945092E-01,   2.741910E-01,   2.386423E-01,   1.999133E-01,   1.167124E-01,   9.555543E-02,  -1.663602E-01
w3,   1.939518E-01,   1.380490E-01,   2.192583E-01,   3.064054E-01,   3.887907E-01,   4.605730E-01,   5.202934E-01,   5.688048E-01,   6.077998E-01,   6.390654E-01,   6.641870E-01,   6.844715E-01,   7.009598E-01,   7.144683E-01,   7.256340E-01,   7.349537E-01,   7.428168E-01,   7.495303E-01,   7.553387E-01,   7.604388E-01,   7.649914E-01,   7.691300E-01,   7.729675E-01,   7.766023E-01,   7.801215E-01,   7.836054E-01,   7.871299E-01,   7.907689E-01,   7.945971E-01,   7.986914E-01,   8.031339E-01,   8.080135E-01,   8.134289E-01,   8.194917E-01,   8.263305E-01,   8.340965E-01,   8.429711E-01,   8.531774E-01,   8.649958E-01,   8.787883E-01,   8.950261E-01,   9.143077E-01,   9.372420E-01,   9.638547E-01,   9.903911E-01,   9.957770E-01,   1.003419E+00,   9.315973E-01,   9.111278E-01,   5.719377E-01
w4,  -4.837041E-01,  -4.627994E-01,  -4.627993E-01,  -4.627992E-01,  -4.627992E-01,  -4.627992E-01,  -4.627992E-01,  -4.627992E-01,  -4.627992E-01,  -4.627992E-01,  -4.627992E-01,  -4.627992E-01,  -4.627992E-01,  -4.627992E-01,  -4.627996E-01,   3.251779E-01,   3.255352E-01,   3.281983E-01,   3.281996E-01,   3.282002E-01,   3.282008E-01,   3.282013E-01,   3.282017E-01,   3.282020E-01,   3.282023E-01,   3.282025E-01,   3.282027E-01,   3.282029E-01,   3.282037E-01,   3.265387E-01,  -3.118714E-01,  -3.118525E-01,  -3.118524E-01,  -3.103420E-01,  -2.915953E-01,  -3.116686E-01,  -3.161978E-01,  -3.161969E-01,  -3.161967E-01,  -3.161965E-01,  -3.161964E-01,  -3.161962E-01,  -3.161961E-01,  -3.161959E-01,  -3.161958E-01,  -3.161957E-01,  -3.161956E-01,  -3.161948E-01,  -3.117202E-01,  -1.409559E-01
j, 0.00          ,  -5.582236E-04,   1.827761E-03,   8.000356E-03,   1.807109E-02,   3.173119E-02,   4.849003E-02,   6.782335E-02,   8.924775E-02,   1.123491E-01,   1.367863E-01,   1.622849E-01,   1.886267E-01,   2.156392E-01,   2.431864E-01,   2.844422E-01,   3.260554E-01,   3.680530E-01,   4.102728E-01,   4.526718E-01,   4.952154E-01,   5.378752E-01,   5.806280E-01,   6.234543E-01,   6.663378E-01,   7.092642E-01,   7.522213E-01,   7.951978E-01,   8.381836E-01,   8.811015E-01,   9.234111E-01,   9.657009E-01,   1.007963E+00,   1.050127E+00,   1.091478E+00,   1.133592E+00,   1.175823E+00,   1.217974E+00,   1.260031E+00,   1.301979E+00,   1.343800E+00,   1.385469E+00,   1.426940E+00,   1.468103E+00,   1.508555E+00,   1.543394E+00,   1.579396E+00,   1.626418E+00,   1.657524E+00,   1.684506E+00
x1,   2.041738E+00,   1.452930E+00,   1.038545E+00,   7.501440E-01,   5.513776E-01,   4.155489E-01,   3.234322E-01,   2.613993E-01,   2.199096E-01,   1.923490E-01,   1.741698E-01,   1.622661E-01,   1.545302E-01,   1.495399E-01,   1.463413E-01,   1.442978E-01,   1.429870E-01,   1.421305E-01,   1.415454E-01,   1.411119E-01,   1.407521E-01,   1.404143E-01,   1.400644E-01,   1.396784E-01,   1.392385E-01,   1.387304E-01,   1.381408E-01,   1.374565E-01,   1.366632E-01,   1.357445E-01,   1.346814E-01,   1.334515E-01,   1.320274E-01,   1.303758E-01,   1.284552E-01,   1.262129E-01,   1.235798E-01,   1.204639E-01,   1.167384E-01,   1.122241E-01,   1.066611E-01,   9.966398E-02,   9.064557E-02,   7.869266E-02,   6.231063E-02,   7.113317E-02,   6.213109E-02,   1.547983E-01,   1.122770E-01,   8.813584E-02
x2, 0.00          ,   6.388244E-01,   1.092932E+00,   1.416566E+00,   1.649504E+00,   1.819898E+00,   1.947272E+00,   2.044994E+00,   2.122136E+00,   2.184812E+00,   2.237122E+00,   2.281810E+00,   2.320711E+00,   2.355056E+00,   2.385683E+00,   2.413169E+00,   2.437922E+00,   2.460243E+00,   2.480358E+00,   2.498449E+00,   2.514665E+00,   2.529131E+00,   2.541954E+00,   2.553228E+00,   2.563032E+00,   2.571431E+00,   2.578480E+00,   2.584218E+00,   2.588669E+00,   2.591845E+00,   2.593738E+00,   2.594325E+00,   2.593561E+00,   2.591380E+00,   2.587693E+00,   2.582379E+00,   2.575286E+00,   2.566221E+00,   2.554939E+00,   2.541130E+00,   2.524398E+00,   2.504219E+00,   2.479865E+00,   2.450237E+00,   2.413301E+00,   2.376397E+00,   2.332109E+00,   2.311398E+00,   2.272308E+00,   2.178266E+00
x3, 0.00          ,   3.033421E-02,   8.186319E-02,   1.546571E-01,   2.455493E-01,   3.502111E-01,   4.644147E-01,   5.845645E-01,   7.078132E-01,   8.319958E-01,   9.555088E-01,   1.077186E+00,   1.196196E+00,   1.311957E+00,   1.424074E+00,   1.532293E+00,   1.636462E+00,   1.736511E+00,   1.832424E+00,   1.924235E+00,   2.012009E+00,   2.095836E+00,   2.175827E+00,   2.252109E+00,   2.324819E+00,   2.394105E+00,   2.460121E+00,   2.523027E+00,   2.582990E+00,   2.640180E+00,   2.694771E+00,   2.746943E+00,   2.796882E+00,   2.844780E+00,   2.890837E+00,   2.935265E+00,   2.978289E+00,   3.020155E+00,   3.061137E+00,   3.101547E+00,   3.141751E+00,   3.182185E+00,   3.223342E+00,   3.265647E+00,   3.308691E+00,   3.348407E+00,   3.385122E+00,   3.404902E+00,   3.417823E+00,   3.360994E+00
x4, 0.00          ,  -9.244560E-02,  -1.814882E-01,  -2.657236E-01,  -3.439564E-01,  -4.152775E-01,  -4.790566E-01,  -5.349010E-01,  -5.826062E-01,  -6.221104E-01,  -6.534579E-01,  -6.767698E-01,  -6.922224E-01,  -7.000302E-01,  -7.004339E-01,  -5.328791E-01,  -3.583722E-01,  -1.767146E-01,   1.127732E-02,   2.053326E-01,   4.051844E-01,   6.105722E-01,   8.212427E-01,   1.036951E+00,   1.257461E+00,   1.482547E+00,   1.711992E+00,   1.945592E+00,   2.183151E+00,   2.424148E+00,   2.538462E+00,   2.656226E+00,   2.777287E+00,   2.901820E+00,   3.033220E+00,   3.163458E+00,   3.295613E+00,   3.430532E+00,   3.568158E+00,   3.708453E+00,   3.851403E+00,   3.997023E+00,   4.145361E+00,   4.296493E+00,   4.450468E+00,   4.607065E+00,   4.766087E+00,   4.926416E+00,   5.088511E+00,   5.281703E+00
y1, 0.00          ,   4.313038E-01,   7.748496E-01,   1.064169E+00,   1.319885E+00,   1.554017E+00,   1.773390E+00,   1.981812E+00,   2.181366E+00,   2.373153E+00,   2.557722E+00,   2.735328E+00,   2.906076E+00,   3.070009E+00,   3.227155E+00,   3.377556E+00,   3.521280E+00,   3.658421E+00,   3.789104E+00,   3.913479E+00,   4.031719E+00,   4.144013E+00,   4.250564E+00,   4.351586E+00,   4.447296E+00,   4.537918E+00,   4.623674E+00,   4.704788E+00,   4.781478E+00,   4.853962E+00,   4.922451E+00,   4.987151E+00,   5.048264E+00,   5.105987E+00,   5.160510E+00,   5.212021E+00,   5.260704E+00,   5.306743E+00,   5.350326E+00,   5.391645E+00,   5.430908E+00,   5.468327E+00,   5.504066E+00,   5.537967E+00,   5.568275E+00,   5.594497E+00,   5.612466E+00,   5.624087E+00,   5.615918E+00,   5.487852E+00
y2,   9.332543E-01,   9.838472E-01,   1.049110E+00,   1.131761E+00,   1.230472E+00,   1.341951E+00,   1.462469E+00,   1.588620E+00,   1.717587E+00,   1.847163E+00,   1.975677E+00,   2.101897E+00,   2.224938E+00,   2.344182E+00,   2.459214E+00,   2.569774E+00,   2.675718E+00,   2.776991E+00,   2.873600E+00,   2.965603E+00,   3.053091E+00,   3.136181E+00,   3.215009E+00,   3.289720E+00,   3.360470E+00,   3.427417E+00,   3.490720E+00,   3.550537E+00,   3.607026E+00,   3.660339E+00,   3.710624E+00,   3.758025E+00,   3.802678E+00,   3.844714E+00,   3.884254E+00,   3.921415E+00,   3.956301E+00,   3.989006E+00,   4.019611E+00,   4.048178E+00,   4.074741E+00,   4.099282E+00,   4.121654E+00,   4.141321E+00,   4.156300E+00,   4.179772E+00,   4.188978E+00,   4.239950E+00,   4.214458E+00,   4.108487E+00
