,alpha1,alpha2,j,k1,k2,k3,k4,last,n,s1,s2,time,w1,w1true,w2,w2true,w3,w3true,w4,w4true,x1,x1nom,x1obs,x2,x2nom,x2obs,x3,x3nom,x3obs,x4,x4nom,x4obs,y1,y1nom,y1obs,y2,y2nom,y2obs
0,0.10000000149011601,0.10000000149011601,0.0,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,0.0,0.12375029921531601,0,0.20121240615844702,0,0.19395180046558302,0.0,-0.48370409011840804,0,2.041738033294677,2.041737944669529,2.041737944669529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933254301548004,0.9332543007969901,0.933254301548004
1,0.10000000149011601,0.10000000149011601,-0.000558223575353,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,0.20408159494400002,0.081346303224563,0,0.20454549789428703,0,0.138049006462097,0.20131710837464,-0.46279940009117104,0,1.452929973602295,1.345977015862856,1.345977016698075,0.63882440328598,0.692138685549612,0.6921386859730271,0.030334210023283,0.0017797443540990001,0.022013120722702003,-0.092445597052574,3.137727443126354e-05,0.000480458609887,0.43130379915237405,0.42896401705152404,0.45391559600830006,0.983847200870513,0.933225616433861,0.9517225027084351
2,0.10000000149011601,0.10000000149011601,0.0018277609487990002,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,0.40816330909729004,0.089945562183856,0,0.224141806364059,0,0.219258293509483,0.387523805780278,-0.46279931068420405,0,1.03854501247406,0.8873098284366691,0.887309829359432,1.092931985855102,1.132834939648961,1.132834941450076,0.08186318725347501,0.010405266746504,0.08804038840561601,-0.18148820102214802,0.00039132154544400005,0.00388359176813,0.7748495936393731,0.7113320326594631,0.8070709109306331,1.049110054969787,0.9328965638834621,1.00386905670166
3,0.10000000149011601,0.10000000149011601,0.008000356145203,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,0.6122449040412901,0.11843430250883101,0,0.25486660003662104,0,0.30640539526939303,0.54937448477155,-0.46279919147491405,0,0.750144004821777,0.5849421790007191,0.5849421778636941,1.416566014289856,1.401700761750512,1.4017007599264741,0.15465709567070002,0.025987175557980004,0.191788091498375,-0.265723586082458,0.0015603264011670001,0.012941068550762,1.064169049263,0.8963288089238931,1.100793004035949,1.1317609548568721,0.931827887257154,1.083399057388305
4,0.10000000149011601,0.10000000149011601,0.01807109080255,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,0.8163264989852901,0.151813000440597,0,0.28770619630813604,0,0.388790696859359,0.6846171643127801,-0.46279919147491405,0,0.551377594470977,0.38561204274431005,0.385612031966432,1.649503946304321,1.555896537518339,1.555896518520867,0.24554930627346003,0.046189328232985,0.323819427269303,-0.343956410884857,0.0039253539704540005,0.029836917635658003,1.319885015487671,1.016318246302991,1.358688950538635,1.230471968650817,0.9296658349170861,1.183469057083129
5,0.10000000149011601,0.10000000149011601,0.031731188297271,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,1.020408034324646,0.18288169801235202,0,0.317680895328521,0,0.46057298779487604,0.7954988299827701,-0.46279919147491405,0,0.415548890829086,0.254207428673151,0.254207415215986,1.819898009300232,1.635017256890823,1.635017228585547,0.350211113691329,0.06854864272727601,0.47508034522631404,-0.415277510881423,0.007707986825500001,0.056132833403220006,1.554016947746276,1.092676969536207,1.594007968902588,1.3419510126113892,0.9262078413097041,1.297850012779235
6,0.10000000149011601,0.10000000149011601,0.048490028828382006,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,1.224490046501159,0.20899200439453103,0,0.34294059872627203,0,0.520293414592742,0.885975080852296,-0.46279919147491405,0,0.323432207107543,0.167581430904285,0.167581421025695,1.9472719430923462,1.665837807406105,1.6658377713853092,0.464414685964584,0.09117477191048301,0.6381624775940531,-0.47905659675598106,0.012984581269085001,0.09284394434875501,1.773390054702758,1.139583083270224,1.814123034477233,1.462468981742858,0.921384103306603,1.4214270114898682
7,0.10000000149011601,0.10000000149011601,0.06782335042953401,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,1.428570985794067,0.229747906327247,0,0.363311499357223,0,0.568804800510406,0.9600703624056881,-0.46279919147491405,0,0.261399298906326,0.11047488299925201,0.11047487636127601,2.044994115829467,1.666165643840424,1.666165606525309,0.5845645070075981,0.112820409836379,0.807458441245061,-0.534901022911071,0.019728299078546,0.140556375358229,1.9818120002746582,1.166478409891475,2.023098945617676,1.588619947433471,0.9152191557770031,1.550240993499755
8,0.10000000149011601,0.10000000149011601,0.08924774825572901,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,1.632652997970581,0.24569770693778903,0,0.37932240962982106,0,0.6077998280525201,1.021236313268517,-0.46279919147491405,0,0.21990959346294403,0.07282847359654701,0.072828468196445,2.122136116027832,1.647701218389213,1.647701180601282,0.707813203334808,0.132756236799943,0.9789000769319921,-0.5826061964035031,0.02784788954194,0.199538647050908,2.181365966796875,1.179677999973433,2.223134040832519,1.7175869941711421,0.907796417966349,1.681321024894714
9,0.10000000149011601,0.10000000149011601,0.11234910041093801,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,1.836735010147094,0.25767961144447304,0,0.39170160889625505,0,0.639065384864807,1.072228421156678,-0.46279919147491405,0,0.19234900176525102,0.048010793272129,0.048010789493419005,2.184812068939209,1.6180569573257562,1.618056920934555,0.8319957852363581,0.150618302915035,1.149609857808044,-0.6221104264259331,0.037216794120785004,0.269831812055412,2.3731529712677,1.183426818146798,2.415373086929321,1.847162961959838,0.899231586701111,1.8124860525131221
10,0.10000000149011601,0.10000000149011601,0.13678629696369102,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,2.040816068649292,0.266530692577362,0,0.401158511638641,0,0.664187014102935,1.115180673583672,-0.46279919147491405,0,0.174169793725013,0.031650206564825,0.031650204092837,2.237122058868408,1.582139809477657,1.5821397740821421,0.9555088281631471,0.166281071634714,1.3175895493454282,-0.653457880020141,0.047692892678808003,0.35131745894968003,2.557722091674804,1.180595654118273,2.600378036499023,1.9756770133972161,0.8896545848528841,1.942154049873352
11,0.10000000149011601,0.10000000149011601,0.16228489577770203,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,2.244898080825805,0.272976607084274,0,0.40830600261688205,0,0.6844714879989621,1.151728827095076,-0.46279919147491405,0,0.162266105413436,0.020864799441863,0.020864797861809,2.281810045242309,1.543080412635892,1.543080378521878,1.077185988426208,0.179765342776446,1.481476570903793,-0.6767697930335991,0.05913102351944,0.44376735691690605,2.735327959060669,1.17314049362939,2.778398036956787,2.101897001266479,0.8791981158158391,2.069191932678222
12,0.10000000149011601,0.10000000149011601,0.18862670660018901,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,2.448980093002319,0.277604192495346,0,0.41364508867263705,0,0.700959801673889,1.183126748420898,-0.46279919147491405,0,0.15453019738197302,0.013754724153363,0.013754723105913,2.320710897445678,1.502850220461296,1.502850187877182,1.19619596004486,0.191176049541311,1.640364054861993,-0.6922224164009091,0.07139045048612201,0.546879175690704,2.906075954437256,1.162406327728453,2.949529886245727,2.224937915802002,0.867990837260006,2.192804098129272
13,0.10000000149011601,0.10000000149011601,0.215639203786849,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,2.653060913085937,0.280869305133819,0,0.417574197053909,0,0.714468300342559,1.21034073815249,-0.46279919147491405,0,0.14953990280628202,0.009067541582428,0.009067540883218001,2.355056047439575,1.462668226074656,1.462668195066748,1.311957001686096,0.20066209615826502,1.793671322863038,-0.7000302076339721,0.08433899234795601,0.660302064844949,3.070008993148803,1.149328408687703,3.113811016082763,2.344182014465332,0.85615358614445,2.312444925308227
14,0.10000000149011601,0.10000000149011601,0.24318639934062902,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,2.857142925262451,0.28311729431152305,0,0.420404404401779,0,0.7256339788436891,1.234121507408169,-0.46279960870742803,0,0.146341294050216,0.005977605156633,0.005977604704804001,2.385683059692383,1.423267622784907,1.423267593307589,1.424074053764343,0.208391325566114,1.9410515523521141,-0.700433909893035,0.09785503279787801,0.783654973897635,3.227154970169067,1.134565802071158,3.271265029907226,2.459213972091675,0.8437975412244171,2.427755117416382
15,0.10000000149011601,0.10000000149011601,0.28444218635559004,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,3.061223983764648,0.28460478782653803,0,0.42237630486488303,0,0.734953701496124,1.2550577240141871,0.32517790794372503,0,0.14429779350757602,0.003940623052353,0.003940622774629,2.413168907165527,1.385069965437298,1.3850699374296451,1.532292962074279,0.214535448126974,2.082326005808773,-0.5328791141510011,0.111828229962963,0.9165398023004531,3.377556085586548,1.1185901879915061,3.421931028366089,2.569773912429809,0.8310235744337761,2.5385138988494873
16,0.10000000149011601,0.10000000149011601,0.326055407524108,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,3.265305995941162,0.285519510507583,0,0.423673599958419,0,0.742816805839538,1.27361549637858,0.325535207986831,0,0.14298699796199701,0.002597781163482,0.0025977814402470003,2.437922000885009,1.348298553537451,1.348298526380095,1.6364619731903072,0.21926134777229503,2.217436980880565,-0.35837221145629805,0.126159457212002,1.058550860370716,3.52128005027771,1.101745051403877,3.565875053405761,2.675718069076538,0.8179223049973321,2.6446070671081543
17,0.10000000149011601,0.10000000149011601,0.368052989244461,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,3.4693880081176762,0.285996496677398,0,0.42443579435348505,0,0.749530315399169,1.290167479455251,0.328198313713073,0,0.142130494117736,0.0017125384557910002,0.0017125373736600002,2.460242986679077,1.313052014699736,1.313051990623306,1.736510992050171,0.222726383544355,2.34641391421418,-0.176714599132537,0.140760312212644,1.209281683052623,3.658421039581299,1.084285259200273,3.703195095062256,2.776990890502929,0.8045745482391861,2.746000051498413
18,0.10000000149011601,0.10000000149011601,0.41027280688285805,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,3.673469066619873,0.286131292581558,0,0.42476710677146906,0,0.7553387284278871,1.305014423354512,0.328199595212936,0,0.14154540002346,0.001128957559802,0.001128957069242,2.480357885360717,1.279351893818286,1.279351870426994,1.832424044609069,0.22507614319167002,2.469348760138833,0.011277319863438,0.155552403454049,1.368329928561976,3.7891039848327632,1.066403633210863,3.8340179920196533,2.873600006103515,0.791051967826882,2.8427131175994873
19,0.10000000149011601,0.10000000149011601,0.45267179608345004,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,3.877551078796386,0.285989791154861,0,0.42474389076232905,0,0.760438799858093,1.318401235988431,0.32820019125938404,0,0.141111895442008,0.000744243235842,0.0007442431745770001,2.498449087142944,1.247173281400678,1.247173258693413,1.924234986305236,0.22644366893878,2.58637794690717,0.205332607030868,0.17046654107772302,1.535300881029378,3.913479089736938,1.048248880708498,3.95849609375,2.965603113174438,0.7774178154947381,2.934813976287842
20,0.10000000149011601,0.10000000149011601,0.495215386152267,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,4.0816330909729,0.285615414381027,0,0.42442071437835605,0,0.764991402626037,1.330529054013958,0.328200787305831,0,0.14075210690498302,0.00049062796956,0.000490627543757,2.514664888381958,1.216464428072884,1.21646440692185,2.012008905410766,0.22694953668252102,2.697669044617652,0.405184388160705,0.185441907631019,1.709809925563385,4.031719207763672,1.029937786278471,4.076804161071777,3.053091049194336,0.7637276891214071,3.022401094436645
21,0.10000000149011601,0.10000000149011601,0.537875175476074,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,4.285714149475098,0.28503438830375605,0,0.42383420467376703,0,0.7691299915313721,1.341564393517901,0.328201293945312,0,0.14041429758071902,0.00032343685347300003,0.000323436695648,2.5291309356689453,1.1871591866466211,1.187159166231629,2.095835924148559,0.22670240938843203,2.80341084298647,0.610572218894958,0.20042525119628402,1.891484261054825,4.144012928009033,1.011563565977975,4.189135074615478,3.136181116104126,0.7500302703521581,3.1055960655212402
22,0.10000000149011601,0.10000000149011601,0.5806279778480531,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,4.489796161651611,0.284260094165802,0,0.42300671339035,0,0.772967517375946,1.351646149004301,0.32820171117782504,0,0.140064403414726,0.00021321949598000002,0.00021321940098800003,2.541954040527343,1.1591848157285631,1.159184796201098,2.175827026367187,0.22579983073099102,2.9038059185131173,0.8212426900863641,0.21537012399150002,2.079964044549833,4.250564098358154,0.9932016577117521,4.295691967010498,3.215008974075317,0.7363680206521781,3.184537887573242
23,0.10000000149011601,0.10000000149011601,0.623454272747039,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,4.693878173828125,0.28329500555992104,0,0.42194849252700806,0,0.776602327823638,1.3608909942012581,0.328202009201049,0,0.13967840373516002,0.00014056079917100002,0.000140560732532,2.5532279014587402,1.132466792270604,1.1324667736068301,2.252109050750732,0.22432911850485202,2.9990650432662953,1.036950945854187,0.23023617729502302,2.27490310839794,4.351585865020752,0.9749137903723281,4.396689891815185,3.289720058441162,0.722777825869727,3.259376049041748
24,0.10000000149011601,0.10000000149011601,0.6663377881050111,2.041738033294677,0.10000000149011601,0.32359370589256203,2.630268096923828,0,2.041738033294677,0.6165949702262871,0.45708820223808205,4.897959232330322,0.282133311033248,0,0.42065981030464106,0,0.7801215052604671,1.3693975857673761,0.328202307224273,0,0.139238506555557,9.266199610446259e-05,9.266154768474636e-05,2.563031911849975,1.106931697325858,1.106931679948557,2.324819087982177,0.22236827638962603,3.089402967793919,1.257460951805114,0.24498851628415602,2.4759693556872833,4.447296142578125,0.956750887561963,4.492349147796631,3.360470056533813,0.7092915860274711,3.330266952514648
